transcript_id	gene_id	gene_name	gene_type	seqnames	strand	left_start	left_end	left_is_TE	left_TE_name	left_TE_class	left_TE_family	left_TE_overlap_width	right_start	right_end	right_is_TE	right_TE_name	right_TE_class	right_TE_family	right_TE_overlap_width	junction_type	donor_site	acceptor_site
OFFICIAL_SIMTX_ENSMUSG00000039759.9_iso3	ENSMUSG00000039759.9	Thap3	protein_coding	chr4	-	151985669	151985861	FALSE	none	none	none	0	151985459	151985861	TRUE	B1_Mus1,ID	SINE	Alu,ID	93	host_to_TE	151985669	151985861
OFFICIAL_SIMTX_ENSMUSG00000039759.9_iso3	ENSMUSG00000039759.9	Thap3	protein_coding	chr4	-	151985459	151985861	TRUE	B1_Mus1,ID	SINE	Alu,ID	93	151983635	151983736	FALSE	none	none	none	0	TE_to_host	151985459	151983736
OFFICIAL_SIMTX_ENSMUSG00000040167.14_iso2	ENSMUSG00000040167.14	Ikzf5	protein_coding	chr7	-	131390368	131392121	FALSE	none	none	none	0	131388652	131392580	TRUE	PB1	SINE	Alu	118	host_to_TE	131390368	131392580
OFFICIAL_SIMTX_ENSMUSG00000040167.14_iso3	ENSMUSG00000040167.14	Ikzf5	protein_coding	chr7	-	131393755	131393937	FALSE	none	none	none	0	131388652	131392580	TRUE	PB1	SINE	Alu	118	host_to_TE	131393755	131392580
OFFICIAL_SIMTX_ENSMUSG00000040253.14_iso3	ENSMUSG00000040253.14	Gbp7	protein_coding	chr3	+	142545450	142545552	FALSE	none	none	none	0	142546320	142547050	TRUE	Lx6	LINE	L1	399	host_to_TE	142545552	142546320
OFFICIAL_SIMTX_ENSMUSG00000040265.15_iso2	ENSMUSG00000040265.15	Dnm3	protein_coding	chr1	-	162424455	162424589	TRUE	MTD	LTR	ERVL-MaLR	135	162311392	162311459	FALSE	none	none	none	0	TE_to_host	162424455	162311459
OFFICIAL_SIMTX_ENSMUSG00000040473.14_iso1	ENSMUSG00000040473.14	Cfap69	protein_coding	chr5	-	5581128	5581366	FALSE	none	none	none	0	5579278	5581366	TRUE	L2c,B3	LINE,SINE	L2,B2	216	host_to_TE	5581128	5581366
OFFICIAL_SIMTX_ENSMUSG00000040710.9_iso2	ENSMUSG00000040710.9	St8sia4	protein_coding	chr1	-	95627507	95627800	FALSE	none	none	none	0	95587682	95591964	TRUE	RLTR17B_Mm	LTR	ERVK	98	host_to_TE	95627507	95591964
OFFICIAL_SIMTX_ENSMUSG00000040782.11_iso1	ENSMUSG00000040782.11	Rfwd2	protein_coding	chr1	+	159342356	159342851	FALSE	none	none	none	0	159344821	159347640	TRUE	B3	SINE	B2	210	host_to_TE	159342851	159344821
OFFICIAL_SIMTX_ENSMUSG00000041046.7_iso1	ENSMUSG00000041046.7	Ramp3	protein_coding	chr11	+	6658521	6658627	FALSE	none	none	none	0	6664201	6664347	TRUE	MTD	LTR	ERVL-MaLR	106	host_to_TE	6658627	6664201
OFFICIAL_SIMTX_ENSMUSG00000041046.7_iso1	ENSMUSG00000041046.7	Ramp3	protein_coding	chr11	+	6664201	6664347	TRUE	MTD	LTR	ERVL-MaLR	106	6674763	6674895	FALSE	none	none	none	0	TE_to_host	6664347	6674763
OFFICIAL_SIMTX_ENSMUSG00000041046.7_iso2	ENSMUSG00000041046.7	Ramp3	protein_coding	chr11	+	6658521	6658627	FALSE	none	none	none	0	6664201	6664347	TRUE	MTD	LTR	ERVL-MaLR	106	host_to_TE	6658627	6664201
OFFICIAL_SIMTX_ENSMUSG00000041046.7_iso2	ENSMUSG00000041046.7	Ramp3	protein_coding	chr11	+	6664201	6664347	TRUE	MTD	LTR	ERVL-MaLR	106	6674763	6674895	FALSE	none	none	none	0	TE_to_host	6664347	6674763
OFFICIAL_SIMTX_ENSMUSG00000041124.10_iso1	ENSMUSG00000041124.10	Msantd4	protein_coding	chr9	+	4383535	4384142	FALSE	none	none	none	0	4384739	4386861	TRUE	MER20	DNA	hAT-Charlie	189	host_to_TE	4384142	4384739
OFFICIAL_SIMTX_ENSMUSG00000041124.10_iso2	ENSMUSG00000041124.10	Msantd4	protein_coding	chr9	+	4383535	4384142	FALSE	none	none	none	0	4384739	4386861	TRUE	MER20	DNA	hAT-Charlie	189	host_to_TE	4384142	4384739
OFFICIAL_SIMTX_ENSMUSG00000041710.4_iso2	ENSMUSG00000041710.4	Trpc5	protein_coding	chrX	-	144427485	144427821	FALSE	none	none	none	0	144418675	144419853	TRUE	PB1D11	SINE	Alu	119	host_to_TE	144427485	144419853
OFFICIAL_SIMTX_ENSMUSG00000041794.11_iso1	ENSMUSG00000041794.11	Myrip	protein_coding	chr9	+	120464901	120464961	FALSE	none	none	none	0	120467446	120467564	TRUE	L2	LINE	L2	17	host_to_TE	120464961	120467446
OFFICIAL_SIMTX_ENSMUSG00000041794.11_iso1	ENSMUSG00000041794.11	Myrip	protein_coding	chr9	+	120467446	120467564	TRUE	L2	LINE	L2	17	120472772	120474841	FALSE	none	none	none	0	TE_to_host	120467564	120472772
OFFICIAL_SIMTX_ENSMUSG00000041794.11_iso2	ENSMUSG00000041794.11	Myrip	protein_coding	chr9	+	120386309	120386405	TRUE	RLTR10C	LTR	ERVK	49	120422180	120422277	FALSE	none	none	none	0	TE_to_host	120386405	120422180
OFFICIAL_SIMTX_ENSMUSG00000041794.11_iso3	ENSMUSG00000041794.11	Myrip	protein_coding	chr9	+	120464901	120464961	FALSE	none	none	none	0	120467446	120467564	TRUE	L2	LINE	L2	17	host_to_TE	120464961	120467446
OFFICIAL_SIMTX_ENSMUSG00000041794.11_iso3	ENSMUSG00000041794.11	Myrip	protein_coding	chr9	+	120467446	120467564	TRUE	L2	LINE	L2	17	120472772	120474841	FALSE	none	none	none	0	TE_to_host	120467564	120472772
OFFICIAL_SIMTX_ENSMUSG00000042111.9_iso1	ENSMUSG00000042111.9	Ccdc115	protein_coding	chr1	-	34437727	34438696	FALSE	none	none	none	0	34436678	34437610	TRUE	PB1	SINE	Alu	81	host_to_TE	34437727	34437610
OFFICIAL_SIMTX_ENSMUSG00000042111.9_iso2	ENSMUSG00000042111.9	Ccdc115	protein_coding	chr1	-	34437727	34438696	FALSE	none	none	none	0	34436670	34437610	TRUE	PB1	SINE	Alu	81	host_to_TE	34437727	34437610
OFFICIAL_SIMTX_ENSMUSG00000042111.9_iso3	ENSMUSG00000042111.9	Ccdc115	protein_coding	chr1	-	34437727	34437858	FALSE	none	none	none	0	34436678	34437610	TRUE	PB1	SINE	Alu	81	host_to_TE	34437727	34437610
OFFICIAL_SIMTX_ENSMUSG00000042743.12_iso2	ENSMUSG00000042743.12	Sgtb	protein_coding	chr13	+	104129229	104129333	FALSE	none	none	none	0	104139740	104141735	TRUE	ID_B1	SINE	B4	208	host_to_TE	104129333	104139740
OFFICIAL_SIMTX_ENSMUSG00000042918.14_iso2	ENSMUSG00000042918.14	Mamstr	protein_coding	chr7	+	45642325	45642464	FALSE	none	none	none	0	45642325	45646521	TRUE	ID_B1	SINE	B4	131	host_to_TE	45642464	45642325
OFFICIAL_SIMTX_ENSMUSG00000042918.14_iso2	ENSMUSG00000042918.14	Mamstr	protein_coding	chr7	+	45642325	45646521	TRUE	ID_B1	SINE	B4	131	45642748	45642929	FALSE	none	none	none	0	TE_to_host	45646521	45642748
OFFICIAL_SIMTX_ENSMUSG00000042997.12_iso1	ENSMUSG00000042997.12	Nhlrc3	protein_coding	chr3	-	53453542	53453654	FALSE	none	none	none	0	53448588	53452649	TRUE	B1_Mur4,B1F2	SINE	Alu	122	host_to_TE	53453542	53452649
OFFICIAL_SIMTX_ENSMUSG00000042997.12_iso2	ENSMUSG00000042997.12	Nhlrc3	protein_coding	chr3	-	53453542	53453654	FALSE	none	none	none	0	53448588	53452649	TRUE	B1_Mur4,B1F2	SINE	Alu	122	host_to_TE	53453542	53452649
OFFICIAL_SIMTX_ENSMUSG00000042997.12_iso3	ENSMUSG00000042997.12	Nhlrc3	protein_coding	chr3	-	53453542	53453654	FALSE	none	none	none	0	53448588	53452649	TRUE	B1_Mur4,B1F2	SINE	Alu	122	host_to_TE	53453542	53452649
OFFICIAL_SIMTX_ENSMUSG00000043909.15_iso2	ENSMUSG00000043909.15	Trp53bp1	protein_coding	chr2	-	121198976	121199121	FALSE	none	none	none	0	121194838	121198607	TRUE	L2c	LINE	L2	116	host_to_TE	121198976	121198607
OFFICIAL_SIMTX_ENSMUSG00000044156.13_iso1	ENSMUSG00000044156.13	Hepacam2	protein_coding	chr6	-	3483611	3487396	TRUE	L2a	LINE	L2	737	3483320	3483574	FALSE	none	none	none	0	TE_to_host	3483611	3483574
OFFICIAL_SIMTX_ENSMUSG00000044156.13_iso2	ENSMUSG00000044156.13	Hepacam2	protein_coding	chr6	-	3486923	3487276	FALSE	none	none	none	0	3483611	3487396	TRUE	L2a	LINE	L2	737	host_to_TE	3486923	3487396
OFFICIAL_SIMTX_ENSMUSG00000044156.13_iso2	ENSMUSG00000044156.13	Hepacam2	protein_coding	chr6	-	3483611	3487396	TRUE	L2a	LINE	L2	737	3483290	3483574	FALSE	none	none	none	0	TE_to_host	3483611	3483574
OFFICIAL_SIMTX_ENSMUSG00000044349.14_iso3	ENSMUSG00000044349.14	Snhg11	protein_coding	chr2	+	158376081	158376326	FALSE	none	none	none	0	158380939	158386145	TRUE	RLTR18B,B1_Mur4,RLTR18-int,B1_Mus1,ORR1D2	LTR,SINE	ERVK,Alu,ERVL-MaLR	564	host_to_TE	158376326	158380939
OFFICIAL_SIMTX_ENSMUSG00000044367.7_iso1	ENSMUSG00000044367.7	Slc16a13	protein_coding	chr11	-	70218593	70219330	FALSE	none	none	none	0	70216789	70217921	TRUE	B3A	SINE	B2	173	host_to_TE	70218593	70217921
OFFICIAL_SIMTX_ENSMUSG00000044367.7_iso3	ENSMUSG00000044367.7	Slc16a13	protein_coding	chr11	-	70219176	70219330	FALSE	none	none	none	0	70216789	70217921	TRUE	B3A	SINE	B2	173	host_to_TE	70219176	70217921
OFFICIAL_SIMTX_ENSMUSG00000044375.7_iso1	ENSMUSG00000044375.7	BC027072	protein_coding	chr17	-	71749055	71752885	FALSE	none	none	none	0	71743557	71744729	TRUE	MTE2b	LTR	ERVL-MaLR	302	host_to_TE	71749055	71744729
OFFICIAL_SIMTX_ENSMUSG00000044469.7_iso1	ENSMUSG00000044469.7	Tnfaip8l1	protein_coding	chr17	+	56162477	56162606	FALSE	none	none	none	0	56171707	56173955	TRUE	RSINE1	SINE	B4	138	host_to_TE	56162606	56171707
OFFICIAL_SIMTX_ENSMUSG00000044583.12_iso1	ENSMUSG00000044583.12	Tlr7	protein_coding	chrX	-	167330001	167330099	FALSE	none	none	none	0	167309281	167309361	TRUE	RSINE1	SINE	B4	27	host_to_TE	167330001	167309361
OFFICIAL_SIMTX_ENSMUSG00000044583.12_iso2	ENSMUSG00000044583.12	Tlr7	protein_coding	chrX	-	167330001	167330099	FALSE	none	none	none	0	167309281	167309361	TRUE	RSINE1	SINE	B4	27	host_to_TE	167330001	167309361
OFFICIAL_SIMTX_ENSMUSG00000044788.10_iso1	ENSMUSG00000044788.10	Fads6	protein_coding	chr11	-	115297314	115297514	FALSE	none	none	none	0	115294985	115296704	TRUE	B1_Mus1	SINE	Alu	148	host_to_TE	115297314	115296704
OFFICIAL_SIMTX_ENSMUSG00000044788.10_iso1	ENSMUSG00000044788.10	Fads6	protein_coding	chr11	-	115294985	115296704	TRUE	B1_Mus1	SINE	Alu	148	115286118	115286298	FALSE	none	none	none	0	TE_to_host	115294985	115286298
OFFICIAL_SIMTX_ENSMUSG00000044788.10_iso2	ENSMUSG00000044788.10	Fads6	protein_coding	chr11	-	115296538	115296704	FALSE	none	none	none	0	115294985	115296704	TRUE	B1_Mus1	SINE	Alu	148	host_to_TE	115296538	115296704
OFFICIAL_SIMTX_ENSMUSG00000044788.10_iso2	ENSMUSG00000044788.10	Fads6	protein_coding	chr11	-	115294985	115296704	TRUE	B1_Mus1	SINE	Alu	148	115286118	115286298	FALSE	none	none	none	0	TE_to_host	115294985	115286298
OFFICIAL_SIMTX_ENSMUSG00000044788.10_iso2	ENSMUSG00000044788.10	Fads6	protein_coding	chr11	-	115285299	115285486	FALSE	none	none	none	0	115279622	115283655	TRUE	Lx8	LINE	L1	261	host_to_TE	115285299	115283655
OFFICIAL_SIMTX_ENSMUSG00000044819.5_iso1	ENSMUSG00000044819.5	Oxgr1	protein_coding	chr14	-	120042280	120042435	FALSE	none	none	none	0	120019585	120022867	TRUE	B4	SINE	B4	267	host_to_TE	120042280	120022867
OFFICIAL_SIMTX_ENSMUSG00000044952.5_iso1	ENSMUSG00000044952.5	Kctd21	protein_coding	chr7	+	97332327	97332371	FALSE	none	none	none	0	97347293	97350213	TRUE	MIRc	SINE	MIR	149	host_to_TE	97332371	97347293
OFFICIAL_SIMTX_ENSMUSG00000045326.12_iso2	ENSMUSG00000045326.12	Fndc7	protein_coding	chr3	-	108856088	108856248	FALSE	none	none	none	0	108853683	108856265	TRUE	B1_Mm,B1_Mur3,B1_Mur1,PB1D10,B3	SINE	Alu,B2	189	host_to_TE	108856088	108856265
OFFICIAL_SIMTX_ENSMUSG00000045326.12_iso3	ENSMUSG00000045326.12	Fndc7	protein_coding	chr3	-	108855340	108856265	FALSE	none	none	none	0	108853683	108856265	TRUE	B1_Mm,B1_Mur3,B1_Mur1,PB1D10,B3	SINE	Alu,B2	189	host_to_TE	108855340	108856265
OFFICIAL_SIMTX_ENSMUSG00000045777.13_iso1	ENSMUSG00000045777.13	Ifitm10	protein_coding	chr7	-	142370858	142371310	FALSE	none	none	none	0	142337905	142338022	TRUE	ORR1A2	LTR	ERVL-MaLR	118	host_to_TE	142370858	142338022
OFFICIAL_SIMTX_ENSMUSG00000045777.13_iso2	ENSMUSG00000045777.13	Ifitm10	protein_coding	chr7	-	142355922	142356114	FALSE	none	none	none	0	142337905	142338022	TRUE	ORR1A2	LTR	ERVL-MaLR	118	host_to_TE	142355922	142338022
OFFICIAL_SIMTX_ENSMUSG00000046020.12_iso1	ENSMUSG00000046020.12	Pofut1	protein_coding	chr2	+	153265695	153268063	FALSE	none	none	none	0	153265695	153270247	TRUE	PB1D11,MTD,RMER19A	SINE,LTR	Alu,ERVL-MaLR,ERVK	667	host_to_TE	153268063	153265695
OFFICIAL_SIMTX_ENSMUSG00000046020.12_iso1	ENSMUSG00000046020.12	Pofut1	protein_coding	chr2	+	153265695	153270247	TRUE	PB1D11,MTD,RMER19A	SINE,LTR	Alu,ERVL-MaLR,ERVK	667	153265755	153266503	FALSE	none	none	none	0	TE_to_host	153270247	153265755
OFFICIAL_SIMTX_ENSMUSG00000046449.14_iso2	ENSMUSG00000046449.14	C77370	protein_coding	chrX	-	104083714	104088230	FALSE	none	none	none	0	104077435	104083283	TRUE	PB1D9,MIRc	SINE	Alu,MIR	101	host_to_TE	104083714	104083283
OFFICIAL_SIMTX_ENSMUSG00000046798.13_iso2	ENSMUSG00000046798.13	Cldn12	protein_coding	chr5	-	5508408	5508454	FALSE	none	none	none	0	5505111	5508454	TRUE	B1_Mur1	SINE	Alu	133	host_to_TE	5508408	5508454
OFFICIAL_SIMTX_ENSMUSG00000047205.11_iso1	ENSMUSG00000047205.11	Dusp18	protein_coding	chr11	+	3895240	3895517	FALSE	none	none	none	0	3896943	3901296	TRUE	PB1D10,B3	SINE	Alu,B2	203	host_to_TE	3895517	3896943
OFFICIAL_SIMTX_ENSMUSG00000047205.11_iso2	ENSMUSG00000047205.11	Dusp18	protein_coding	chr11	+	3895240	3895517	FALSE	none	none	none	0	3896943	3901296	TRUE	PB1D10,B3	SINE	Alu,B2	203	host_to_TE	3895517	3896943
OFFICIAL_SIMTX_ENSMUSG00000047606.3_iso1	ENSMUSG00000047606.3	Ankrd34c	protein_coding	chr9	-	89728469	89730330	FALSE	none	none	none	0	89725239	89730330	TRUE	MIR	SINE	MIR	169	host_to_TE	89728469	89730330
OFFICIAL_SIMTX_ENSMUSG00000047606.3_iso2	ENSMUSG00000047606.3	Ankrd34c	protein_coding	chr9	-	89738075	89738445	FALSE	none	none	none	0	89725239	89730330	TRUE	MIR	SINE	MIR	169	host_to_TE	89738075	89730330
OFFICIAL_SIMTX_ENSMUSG00000047898.6_iso1	ENSMUSG00000047898.6	Ccr4	protein_coding	chr9	-	114496498	114496544	FALSE	none	none	none	0	114490316	114493055	TRUE	B1_Mus2,MT2B,B1_Mur1,PB1D11	SINE,LTR	Alu,ERVL	175	host_to_TE	114496498	114493055
OFFICIAL_SIMTX_ENSMUSG00000048337.3_iso1	ENSMUSG00000048337.3	Npy4r	protein_coding	chr14	-	34152260	34152489	FALSE	none	none	none	0	34143992	34147388	TRUE	MER5A1	DNA	hAT-Charlie	146	host_to_TE	34152260	34147388
OFFICIAL_SIMTX_ENSMUSG00000048814.9_iso1	ENSMUSG00000048814.9	Lonrf2	protein_coding	chr1	-	38835197	38836374	TRUE	B3	SINE	B2	7	38818062	38818184	FALSE	none	none	none	0	TE_to_host	38835197	38818184
OFFICIAL_SIMTX_ENSMUSG00000048814.9_iso2	ENSMUSG00000048814.9	Lonrf2	protein_coding	chr1	-	38835197	38836374	TRUE	B3	SINE	B2	7	38821147	38821215	FALSE	none	none	none	0	TE_to_host	38835197	38821215
OFFICIAL_SIMTX_ENSMUSG00000048834.14_iso1	ENSMUSG00000048834.14	Vstm2a	protein_coding	chr11	+	16409720	16409805	FALSE	none	none	none	0	16426651	16427310	TRUE	MTE2a,B1_Mus1	LTR,SINE	ERVL-MaLR,Alu	297	host_to_TE	16409805	16426651
OFFICIAL_SIMTX_ENSMUSG00000048834.14_iso2	ENSMUSG00000048834.14	Vstm2a	protein_coding	chr11	+	16262914	16263250	FALSE	none	none	none	0	16426651	16427310	TRUE	MTE2a,B1_Mus1	LTR,SINE	ERVL-MaLR,Alu	297	host_to_TE	16263250	16426651
OFFICIAL_SIMTX_ENSMUSG00000050017.10_iso1	ENSMUSG00000050017.10	Pitpnb	protein_coding	chr5	+	111380192	111380302	FALSE	none	none	none	0	111386503	111388359	TRUE	RLTR17B_Mm	LTR	ERVK	188	host_to_TE	111380302	111386503
OFFICIAL_SIMTX_ENSMUSG00000050017.10_iso3	ENSMUSG00000050017.10	Pitpnb	protein_coding	chr5	+	111385520	111385604	FALSE	none	none	none	0	111386503	111388359	TRUE	RLTR17B_Mm	LTR	ERVK	188	host_to_TE	111385604	111386503
OFFICIAL_SIMTX_ENSMUSG00000050271.11_iso1	ENSMUSG00000050271.11	D8Ertd82e	protein_coding	chr8	+	36099570	36099987	FALSE	none	none	none	0	36099570	36102744	TRUE	B3	SINE	B2	133	host_to_TE	36099987	36099570
OFFICIAL_SIMTX_ENSMUSG00000050271.11_iso1	ENSMUSG00000050271.11	D8Ertd82e	protein_coding	chr8	+	36099570	36102744	TRUE	B3	SINE	B2	133	36102556	36106609	FALSE	none	none	none	0	TE_to_host	36102744	36102556
OFFICIAL_SIMTX_ENSMUSG00000050271.11_iso2	ENSMUSG00000050271.11	D8Ertd82e	protein_coding	chr8	+	36099570	36099987	FALSE	none	none	none	0	36099570	36102744	TRUE	B3	SINE	B2	133	host_to_TE	36099987	36099570
OFFICIAL_SIMTX_ENSMUSG00000050271.11_iso2	ENSMUSG00000050271.11	D8Ertd82e	protein_coding	chr8	+	36099570	36102744	TRUE	B3	SINE	B2	133	36102556	36104351	FALSE	none	none	none	0	TE_to_host	36102744	36102556
OFFICIAL_SIMTX_ENSMUSG00000050373.12_iso2	ENSMUSG00000050373.12	Snx21	protein_coding	chr2	+	164786698	164786848	FALSE	none	none	none	0	164790411	164791568	TRUE	B4,B1F,ID_B1,RSINE1,PB1D9	SINE	B4,Alu	124	host_to_TE	164786848	164790411
OFFICIAL_SIMTX_ENSMUSG00000050373.12_iso2	ENSMUSG00000050373.12	Snx21	protein_coding	chr2	+	164790411	164791568	TRUE	B4,B1F,ID_B1,RSINE1,PB1D9	SINE	B4,Alu	124	164791713	164793816	FALSE	none	none	none	0	TE_to_host	164791568	164791713
OFFICIAL_SIMTX_ENSMUSG00000050612.5_iso1	ENSMUSG00000050612.5	Txndc2	protein_coding	chr17	-	65641977	65642204	TRUE	Lx8	LINE	L1	179	65639555	65639700	FALSE	none	none	none	0	TE_to_host	65641977	65639700
OFFICIAL_SIMTX_ENSMUSG00000051238.5_iso1	ENSMUSG00000051238.5	Swsap1	protein_coding	chr9	+	21955753	21956004	FALSE	none	none	none	0	21956677	21958270	TRUE	RSINE1,ID_B1,B1_Mur1,RMER15	SINE,LTR	B4,Alu,ERVL	143	host_to_TE	21956004	21956677
OFFICIAL_SIMTX_ENSMUSG00000051262.9_iso1	ENSMUSG00000051262.9	Cml3	protein_coding	chr6	-	85762433	85762480	FALSE	none	none	none	0	85732513	85733684	TRUE	PB1D7,Lx4B	SINE,LINE	Alu,L1	483	host_to_TE	85762433	85733684
OFFICIAL_SIMTX_ENSMUSG00000051262.9_iso2	ENSMUSG00000051262.9	Cml3	protein_coding	chr6	-	85762433	85762480	FALSE	none	none	none	0	85760679	85761850	TRUE	L1Md_F2	LINE	L1	206	host_to_TE	85762433	85761850
OFFICIAL_SIMTX_ENSMUSG00000051355.17_iso1	ENSMUSG00000051355.17	Commd1	protein_coding	chr11	-	22956152	22956232	FALSE	none	none	none	0	22899764	22900057	TRUE	Lx8	LINE	L1	45	host_to_TE	22956152	22900057
OFFICIAL_SIMTX_ENSMUSG00000051355.17_iso2	ENSMUSG00000051355.17	Commd1	protein_coding	chr11	-	22899835	22900057	FALSE	none	none	none	0	22896136	22900057	TRUE	RMER20A,PB1D9,MT2B,Lx8	LTR,SINE,LINE	ERVK,Alu,ERVL,L1	377	host_to_TE	22899835	22900057
OFFICIAL_SIMTX_ENSMUSG00000051727.13_iso2	ENSMUSG00000051727.13	Kctd14	protein_coding	chr7	+	97457594	97457779	FALSE	none	none	none	0	97457594	97458456	TRUE	B1_Mm	SINE	Alu	137	host_to_TE	97457779	97457594
OFFICIAL_SIMTX_ENSMUSG00000051951.5_iso1	ENSMUSG00000051951.5	Xkr4	protein_coding	chr1	-	3213609	3216344	TRUE	B3	SINE	B2	191	3206523	3207317	FALSE	none	none	none	0	TE_to_host	3213609	3207317
OFFICIAL_SIMTX_ENSMUSG00000051951.5_iso2	ENSMUSG00000051951.5	Xkr4	protein_coding	chr1	-	3213609	3216344	TRUE	B3	SINE	B2	191	3206523	3207317	FALSE	none	none	none	0	TE_to_host	3213609	3207317
OFFICIAL_SIMTX_ENSMUSG00000051951.5_iso3	ENSMUSG00000051951.5	Xkr4	protein_coding	chr1	-	3421702	3421901	FALSE	none	none	none	0	3214482	3216968	TRUE	B3	SINE	B2	191	host_to_TE	3421702	3216968
OFFICIAL_SIMTX_ENSMUSG00000051951.5_iso3	ENSMUSG00000051951.5	Xkr4	protein_coding	chr1	-	3213439	3215632	TRUE	B3	SINE	B2	171	3206523	3207317	FALSE	none	none	none	0	TE_to_host	3213439	3207317
OFFICIAL_SIMTX_ENSMUSG00000052557.10_iso1	ENSMUSG00000052557.10	Gan	protein_coding	chr8	+	117196452	117196580	FALSE	none	none	none	0	117204147	117215997	TRUE	B1_Mur3,RSINE1,B1_Mus2,B3A,B1_Mur4	SINE	Alu,B4,B2	148	host_to_TE	117196580	117204147
OFFICIAL_SIMTX_ENSMUSG00000052926.14_iso1	ENSMUSG00000052926.14	Rnaseh2a	protein_coding	chr8	-	84965571	84965642	FALSE	none	none	none	0	84959776	84959863	TRUE	L3	LINE	CR1	70	host_to_TE	84965571	84959863
OFFICIAL_SIMTX_ENSMUSG00000052926.14_iso3	ENSMUSG00000052926.14	Rnaseh2a	protein_coding	chr8	-	84965317	84965443	FALSE	none	none	none	0	84959776	84959863	TRUE	L3	LINE	CR1	70	host_to_TE	84965317	84959863
OFFICIAL_SIMTX_ENSMUSG00000052926.14_iso3	ENSMUSG00000052926.14	Rnaseh2a	protein_coding	chr8	-	84959776	84959863	TRUE	L3	LINE	CR1	70	84957678	84957864	FALSE	none	none	none	0	TE_to_host	84959776	84957864
OFFICIAL_SIMTX_ENSMUSG00000053184.14_iso1	ENSMUSG00000053184.14	Spaca3	protein_coding	chr11	+	80862960	80863225	FALSE	none	none	none	0	80864512	80864590	TRUE	LTR28B	LTR	ERV1	43	host_to_TE	80863225	80864512
OFFICIAL_SIMTX_ENSMUSG00000053184.14_iso1	ENSMUSG00000053184.14	Spaca3	protein_coding	chr11	+	80864512	80864590	TRUE	LTR28B	LTR	ERV1	43	80867638	80867810	FALSE	none	none	none	0	TE_to_host	80864590	80867638
OFFICIAL_SIMTX_ENSMUSG00000054626.10_iso1	ENSMUSG00000054626.10	Xlr	protein_coding	chrX	-	53787883	53788000	FALSE	none	none	none	0	53777118	53778400	TRUE	RMER15	LTR	ERVL	356	host_to_TE	53787883	53778400
OFFICIAL_SIMTX_ENSMUSG00000054757.11_iso3	ENSMUSG00000054757.11	Akr1c20	protein_coding	chr13	-	4510108	4510230	FALSE	none	none	none	0	4507159	4507846	TRUE	MLTR31F_MM	LTR	ERVK	303	host_to_TE	4510108	4507846
OFFICIAL_SIMTX_ENSMUSG00000055128.13_iso2	ENSMUSG00000055128.13	Cgrrf1	protein_coding	chr14	+	46840157	46840296	FALSE	none	none	none	0	46845874	46848059	TRUE	URR1B,B1_Mur3	DNA,SINE	hAT-Charlie,Alu	221	host_to_TE	46840296	46845874
OFFICIAL_SIMTX_ENSMUSG00000055128.13_iso2	ENSMUSG00000055128.13	Cgrrf1	protein_coding	chr14	+	46845874	46848059	TRUE	URR1B,B1_Mur3	DNA,SINE	hAT-Charlie,Alu	221	46846185	46846332	FALSE	none	none	none	0	TE_to_host	46848059	46846185
OFFICIAL_SIMTX_ENSMUSG00000055538.7_iso1	ENSMUSG00000055538.7	Zcchc24	protein_coding	chr14	-	25719627	25719792	FALSE	none	none	none	0	25711642	25715402	TRUE	MIR3	SINE	MIR	103	host_to_TE	25719627	25715402
OFFICIAL_SIMTX_ENSMUSG00000055538.7_iso2	ENSMUSG00000055538.7	Zcchc24	protein_coding	chr14	-	25719627	25719791	FALSE	none	none	none	0	25711644	25715402	TRUE	MIR3	SINE	MIR	103	host_to_TE	25719627	25715402
OFFICIAL_SIMTX_ENSMUSG00000055538.7_iso3	ENSMUSG00000055538.7	Zcchc24	protein_coding	chr14	-	25757011	25757211	FALSE	none	none	none	0	25711644	25715402	TRUE	MIR3	SINE	MIR	103	host_to_TE	25757011	25715402
OFFICIAL_SIMTX_ENSMUSG00000055835.9_iso2	ENSMUSG00000055835.9	Zfp1	protein_coding	chr8	+	111658386	111658441	FALSE	none	none	none	0	111669491	111671008	TRUE	B2_Mm2	SINE	B2	172	host_to_TE	111658441	111669491
OFFICIAL_SIMTX_ENSMUSG00000056130.8_iso1	ENSMUSG00000056130.8	Ticam2	protein_coding	chr18	-	46574215	46574533	FALSE	none	none	none	0	46571213	46572903	TRUE	L2	LINE	L2	56	host_to_TE	46574215	46572903
OFFICIAL_SIMTX_ENSMUSG00000056553.13_iso3	ENSMUSG00000056553.13	Ptprn2	protein_coding	chr12	+	116722083	116722196	FALSE	none	none	none	0	116772770	116773330	TRUE	B3A	SINE	B2	153	host_to_TE	116722196	116772770
OFFICIAL_SIMTX_ENSMUSG00000056553.13_iso3	ENSMUSG00000056553.13	Ptprn2	protein_coding	chr12	+	116772770	116773330	TRUE	B3A	SINE	B2	153	117269577	117269650	FALSE	none	none	none	0	TE_to_host	116773330	117269577
OFFICIAL_SIMTX_ENSMUSG00000057147.12_iso2	ENSMUSG00000057147.12	Dph6	protein_coding	chr2	-	114519669	114519799	FALSE	none	none	none	0	114516420	114518292	TRUE	B1_Mus1,ID_B1,B1F	SINE	Alu,B4	146	host_to_TE	114519669	114518292
